transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,device_id,latitude,longitude,location_name,payment_method,transaction_type,fraud_label,fraud_scenario
U185-20240701145618-55053,U185,2024-07-01 14:56:18,5063.57,M59522,Entertainment,D185_2,17.512816,78.439414,Hyderabad,Debit Card,TOPUP,0,normal
U165-20240701155226-86804,U165,2024-07-01 15:52:26,604.04,M60270,Taxi,D165_2,17.434794,78.592253,Hyderabad,UPI,REFUND,0,normal
U190-20240701170241-39136,U190,2024-07-01 17:02:41,975.67,M28979,Groceries,D190_1,26.943544,75.954346,Jaipur,Credit Card,REFUND,0,normal
U138-20240701191039-66950,U138,2024-07-01 19:10:39,666.74,M23968,Bills,D138_2,18.538954,73.857835,Pune,Wallet,TRANSFER,0,normal
U021-20240701201807-90591,U021,2024-07-01 20:18:07,20.0,M77441,Shopping,D021,12.834223,74.909902,Mangalore,Wallet,PAYMENT,0,normal
U109-20240702082653-74372,U109,2024-07-02 08:26:53,1727.03,M78242,Healthcare,D109_1,26.854627,80.969615,Lucknow,Credit Card,PAYMENT,0,normal
U134-20240702134352-18129,U134,2024-07-02 13:43:52,2151.29,M55739,Taxi,D134,28.511723,77.062198,Delhi,Credit Card,PAYMENT,0,normal
U026-20240702141748-63061,U026,2024-07-02 14:17:48,1819.37,M34644,Entertainment,D026_2,13.142175,80.322226,Chennai,Credit Card,TRANSFER,1,HIGH_VELOCITY
U084-20240702151253-44963,U084,2024-07-02 15:12:53,940.31,M58914,Education,D084_1,28.672414,77.219004,Delhi,Debit Card,TRANSFER,0,normal
U107-20240702163304-80574,U107,2024-07-02 16:33:04,229.28,M62343,Healthcare,D107,9.948721,76.285618,Kochi,Debit Card,TOPUP,0,normal
U060-20240702180803-66692,U060,2024-07-02 18:08:03,242.41,M26324,Shopping,D060,26.932788,75.699622,Jaipur,Credit Card,TRANSFER,0,normal
U110-20240702201923-24265,U110,2024-07-02 20:19:23,367.25,M27563,Subscriptions,D110_2,26.862162,75.89412,Jaipur,UPI,PAYMENT,0,normal
U154-20240703121636-24583,U154,2024-07-03 12:16:36,1300.25,M60722,Education,D154,28.651141,77.421073,Delhi,Debit Card,TRANSFER,0,normal
U128-20240703142804-28014,U128,2024-07-03 14:28:04,86.49,M23794,Electricity,D128_1,27.070288,75.877898,Jaipur,UPI,REFUND,1,LOCATION_ANOMALY
U005-20240703154830-36403,U005,2024-07-03 15:48:30,1192.92,M58662,Entertainment,D005_2,17.392129,78.474032,Hyderabad,Wallet,TOPUP,0,normal
U110-20240703161418-26287,U110,2024-07-03 16:14:18,235.56,M27412,Restaurants,D110_2,26.873713,75.867517,Jaipur,Debit Card,PAYMENT,0,normal
U028-20240703175919-60117,U028,2024-07-03 17:59:19,154.53,M24357,Education,D028,18.496695,73.939026,Pune,Wallet,PAYMENT,0,normal
U012-20240703183258-28962,U012,2024-07-03 18:32:58,1156.86,M05410,Restaurants,D012_2,13.05579,77.485172,Bengaluru,Debit Card,PAYMENT,0,normal
U104-20240704111033-23265,U104,2024-07-04 11:10:33,261.45,M57819,Education,D104_1,13.031613,77.658751,Bengaluru,Debit Card,PAYMENT,1,LOCATION_ANOMALY
U061-20240704120639-97763,U061,2024-07-04 12:06:39,556.64,M77551,Bills,D061_1,12.841472,74.913668,Mangalore,Credit Card,REFUND,0,normal
U161-20240704125524-99186,U161,2024-07-04 12:55:24,1896.75,M77739,Healthcare,D161_2,12.86793,74.905974,Mangalore,Credit Card,TRANSFER,0,normal
U160-20240704160238-69343,U160,2024-07-04 16:02:38,93.6,M28184,Taxi,D160,26.846278,75.972074,Jaipur,Wallet,PAYMENT,0,normal
U182-20240704164514-97229,U182,2024-07-04 16:45:14,1268.54,M07867,Subscriptions,D182_1,12.97972,77.807016,Bengaluru,Credit Card,TOPUP,0,normal
U067-20240704170853-42186,U067,2024-07-04 17:08:53,1024.83,M62309,Electricity,D067_1,9.88431,76.346629,Kochi,Wallet,TOPUP,0,normal
U036-20240704205621-96868,U036,2024-07-04 20:56:21,1262.16,M34617,Taxi,D036_3,13.049828,80.411867,Chennai,Wallet,REFUND,1,MERCHANT_ANOMALY
U026-20240705102902-20977,U026,2024-07-05 10:29:02,1738.65,M35509,Shopping,D026,13.138089,80.41284,Chennai,UPI,PAYMENT,0,normal
U153-20240705122145-43774,U153,2024-07-05 12:21:45,353.92,M20655,Healthcare,D153_3,19.205066,72.860484,Mumbai,UPI,TOPUP,0,normal
U128-20240705123407-74123,U128,2024-07-05 12:34:07,351.43,M24332,Groceries,D128,18.541358,73.891848,Pune,Debit Card,PAYMENT,0,normal
U065-20240705141218-89702,U065,2024-07-05 14:12:18,1731.16,M58333,Groceries,D065_2,17.340289,78.493013,Hyderabad,Credit Card,TRANSFER,0,normal
U110-20240705143830-66055,U110,2024-07-05 14:38:30,378.07,M26824,Taxi,D110_2,26.847661,75.834736,Jaipur,Credit Card,TOPUP,0,normal
U133-20240705160534-61541,U133,2024-07-05 16:05:34,491.83,M19709,Restaurants,D133_1,19.098057,72.872803,Mumbai,Wallet,PAYMENT,0,normal
U194-20240705172945-31359,U194,2024-07-05 17:29:45,617.25,M58413,Restaurants,D194_1,28.726162,77.115155,Delhi,Debit Card,PAYMENT,0,normal
U068-20240706132317-37840,U068,2024-07-06 13:23:17,1245.8,M25124,Entertainment,D068_1,18.520662,73.991784,Pune,UPI,PAYMENT,0,normal
U196-20240706170509-73360,U196,2024-07-06 17:05:09,240.56,M33766,Subscriptions,D196_1,13.138138,80.238497,Chennai,UPI,TOPUP,0,normal
U127-20240706175923-22271,U127,2024-07-06 17:59:23,363.48,M59963,Restaurants,D127,9.786831,76.209462,Kochi,UPI,TRANSFER,0,normal
U075-20240706190038-19678,U075,2024-07-06 19:00:38,622.46,M58420,Travel,D075_3,17.502661,78.33932,Hyderabad,UPI,TRANSFER,1,MERCHANT_ANOMALY
U066-20240706202117-10367,U066,2024-07-06 20:21:17,266.52,M34119,Restaurants,D066,13.120501,80.291432,Chennai,UPI,TRANSFER,0,normal
U146-20240707113354-63524,U146,2024-07-07 11:33:54,195.37,M33484,Healthcare,D146_2,13.007952,80.340437,Chennai,Debit Card,PAYMENT,0,normal
U008-20240707151944-79284,U008,2024-07-07 15:19:44,607.89,M21532,Fuel,D008_2,18.475623,73.677607,Pune,Credit Card,REFUND,0,normal
U080-20240707182246-32949,U080,2024-07-07 18:22:46,343.36,M27063,Restaurants,D080_1,26.930718,75.775542,Jaipur,Wallet,REFUND,0,normal
U190-20240707185547-37159,U190,2024-07-07 18:55:47,252.96,M28994,Healthcare,D190,26.971593,75.927776,Jaipur,Credit Card,REFUND,0,normal
U105-20240707214817-55269,U105,2024-07-07 21:48:17,1341.99,M57030,Entertainment,D105_2,17.309969,78.393013,Hyderabad,Wallet,TOPUP,0,normal
U055-20240708100200-54942,U055,2024-07-08 10:02:00,282.32,M56572,Groceries,D055,17.318726,78.33846,Hyderabad,UPI,PAYMENT,0,normal
U179-20240708123023-34909,U179,2024-07-08 12:30:23,2770.06,M79494,Taxi,D179,26.928282,81.021147,Lucknow,Wallet,REFUND,0,normal
U120-20240708132416-78528,U120,2024-07-08 13:24:16,748.49,M26503,Education,D120_2,26.843467,75.806844,Jaipur,Wallet,REFUND,0,normal
U108-20240708140329-93678,U108,2024-07-08 14:03:29,196.59,M23759,Travel,D108,18.542732,73.833167,Pune,Credit Card,PAYMENT,0,normal
U148-20240708141556-47791,U148,2024-07-08 14:15:56,1328.46,M24814,Education,D148_1,18.594372,73.886994,Pune,Wallet,REFUND,0,normal
U150-20240708194602-58949,U150,2024-07-08 19:46:02,972.1,M26499,Education,D150_3,26.865437,75.784511,Jaipur,Credit Card,TRANSFER,0,normal
U070-20240708195100-79620,U070,2024-07-08 19:51:00,346.27,M26458,Fuel,D070_1,26.888787,75.757045,Jaipur,Credit Card,TRANSFER,0,normal
U084-20240709183835-94557,U084,2024-07-09 18:38:35,1549.72,M59882,Entertainment,D084_1,28.706109,77.282077,Delhi,Credit Card,REFUND,0,normal
U031-20240709213245-10325,U031,2024-07-09 21:32:45,893.11,M76636,Subscriptions,D031_1,12.98093,74.6827,Mangalore,Credit Card,PAYMENT,0,normal
U086-20240710104159-70763,U086,2024-07-10 10:41:59,142.36,M33469,Taxi,D086_1,13.057853,80.289013,Chennai,UPI,PAYMENT,0,normal
U098-20240710111214-66398,U098,2024-07-10 11:12:14,575.65,M20979,Electricity,D098,18.458273,73.63965,Pune,Debit Card,TOPUP,0,normal
U191-20240710135931-54413,U191,2024-07-10 13:59:31,575.79,M77584,Restaurants,D191_1,12.953339,74.805041,Mangalore,UPI,TOPUP,0,normal
U012-20240710151202-71059,U012,2024-07-10 15:12:02,435.23,M05603,Groceries,D012_3,13.007931,77.552394,Bengaluru,Wallet,PAYMENT,0,normal
U160-20240710153533-15269,U160,2024-07-10 15:35:33,481.07,M28375,Travel,D160_1,26.898759,75.938742,Jaipur,UPI,TOPUP,0,normal
U026-20240710181343-10057,U026,2024-07-10 18:13:43,1389.32,M35673,Shopping,D026_1,13.141259,80.426051,Chennai,Wallet,TRANSFER,0,normal
U035-20240710200235-34751,U035,2024-07-10 20:02:35,1286.66,M57965,Groceries,D035_2,17.293712,78.502805,Hyderabad,Wallet,REFUND,0,normal
U028-20240711122920-17266,U028,2024-07-11 12:29:20,83.55,M25364,Taxi,D028,18.516185,74.020247,Pune,Debit Card,PAYMENT,0,normal
U199-20240711125115-16033,U199,2024-07-11 12:51:15,938.22,M75965,Bills,D199,26.772907,80.823638,Lucknow,UPI,REFUND,0,normal
U144-20240711150553-77650,U144,2024-07-11 15:05:53,2579.3,M60969,Travel,D144_1,28.642612,77.454248,Delhi,Wallet,TRANSFER,0,normal
U151-20240711154028-48485,U151,2024-07-11 15:40:28,803.95,M78759,Travel,D151,12.917757,74.95815,Mangalore,Wallet,TRANSFER,0,normal
U035-20240711214733-73788,U035,2024-07-11 21:47:33,744.24,M58770,Subscriptions,D035_1,17.362294,78.514675,Hyderabad,Wallet,PAYMENT,0,normal
U003-20240712102318-71365,U003,2024-07-12 10:23:18,197.29,M19994,Groceries,D003_3,19.107995,72.891453,Mumbai,Credit Card,TRANSFER,0,normal
U031-20240712104207-94187,U031,2024-07-12 10:42:07,603.21,M76285,Groceries,D031_1,12.94347,74.68506,Mangalore,Credit Card,TOPUP,0,normal
U057-20240712112706-71263,U057,2024-07-12 11:27:06,853.6,M63735,Groceries,D057,9.972416,76.401066,Kochi,UPI,TOPUP,0,normal
U111-20240712130358-41520,U111,2024-07-12 13:03:58,348.43,M76714,Healthcare,D111,12.890053,74.781385,Mangalore,Debit Card,TRANSFER,0,normal
U150-20240712152404-88086,U150,2024-07-12 15:24:04,1321.53,M25537,Subscriptions,D150,26.862509,75.691203,Jaipur,Wallet,TOPUP,0,normal
U146-20240712152914-22205,U146,2024-07-12 15:29:14,445.38,M32487,Fuel,D146_1,12.988695,80.260048,Chennai,UPI,PAYMENT,0,normal
U138-20240712162456-84375,U138,2024-07-12 16:24:56,585.8,M24019,Fuel,D138_2,18.538509,73.863433,Pune,UPI,REFUND,0,normal
U131-20240712170123-47485,U131,2024-07-12 17:01:23,375.58,M77222,Education,D131_2,12.882098,74.840072,Mangalore,Debit Card,REFUND,0,normal
U067-20240712173911-44831,U067,2024-07-12 17:39:11,1583.33,M64310,Subscriptions,D067,9.963952,76.467012,Kochi,Debit Card,TOPUP,0,normal
U075-20240712192724-20110,U075,2024-07-12 19:27:24,2953.76,M59041,Entertainment,D075_3,17.396748,78.507306,Hyderabad,UPI,PAYMENT,0,normal
U008-20240712200550-57084,U008,2024-07-12 20:05:50,1021.63,M22397,Travel,D008_1,18.46595,73.773748,Pune,UPI,TOPUP,0,normal
U170-20240713101950-92334,U170,2024-07-13 10:19:50,5373.14,M24285,Healthcare,D170,26.844126,75.584346,Jaipur,Debit Card,TOPUP,0,normal
U176-20240713102628-64306,U176,2024-07-13 10:26:28,487.18,M34954,Healthcare,D176,13.139115,80.356324,Chennai,Wallet,PAYMENT,0,normal
U146-20240713103156-81559,U146,2024-07-13 10:31:56,263.05,M34432,Taxi,D146,13.083877,80.359314,Chennai,Wallet,REFUND,0,normal
U167-20240713132218-60003,U167,2024-07-13 13:22:18,2203.96,M63135,Shopping,D167_2,10.001397,76.312069,Kochi,Wallet,TRANSFER,0,normal
U115-20240713132400-79201,U115,2024-07-13 13:24:00,601.55,M59590,Shopping,D115_1,17.358028,78.600944,Hyderabad,Debit Card,TRANSFER,0,normal
U017-20240713173751-50604,U017,2024-07-13 17:37:51,297.91,M64905,Subscriptions,D017_1,10.000083,76.490436,Kochi,Credit Card,PAYMENT,0,normal
U154-20240713201223-82851,U154,2024-07-13 20:12:23,1255.45,M60949,Bills,D154,28.706001,77.388882,Delhi,Wallet,PAYMENT,0,normal
U139-20240713222020-80885,U139,2024-07-13 22:20:20,605.31,M77991,Taxi,D139,26.801481,80.99761,Lucknow,UPI,TRANSFER,0,normal
U151-20240714090844-81649,U151,2024-07-14 09:08:44,401.43,M77650,Travel,D151_1,12.863983,74.90099,Mangalore,UPI,REFUND,0,normal
U106-20240714111720-13457,U106,2024-07-14 11:17:20,401.33,M32565,Taxi,D106,13.037662,80.218831,Chennai,Credit Card,TRANSFER,0,normal
U166-20240714112159-76582,U166,2024-07-14 11:21:59,302.65,M31151,Travel,D166_1,12.904035,80.211046,Chennai,Credit Card,TOPUP,0,normal
U063-20240714125052-45358,U063,2024-07-14 12:50:52,917.38,M18053,Entertainment,D063_2,19.023662,72.781655,Mumbai,Debit Card,TRANSFER,0,normal
U159-20240714160739-70003,U159,2024-07-14 16:07:39,2947.23,M78180,Groceries,D159_1,26.881349,80.93665,Lucknow,Credit Card,TRANSFER,0,normal
U097-20240714162222-15671,U097,2024-07-14 16:22:22,412.89,M62019,Bills,D097_1,9.910209,76.29174,Kochi,Debit Card,TRANSFER,0,normal
U127-20240715025551-36239,U127,2024-07-15 02:55:51,4201.46,M60439,Travel,D1127,18.495333,73.881325,Pune,Wallet,REFUND,1,ACCOUNT_TAKEOVER
U175-20240715081105-14009,U175,2024-07-15 08:11:05,503.11,M57832,Subscriptions,D175,17.440923,78.342265,Hyderabad,Wallet,REFUND,0,normal
U059-20240715122309-24439,U059,2024-07-15 12:23:09,3550.1,M74508,Taxi,D059_1,26.852952,80.597847,Lucknow,UPI,PAYMENT,0,normal
U152-20240715133937-85981,U152,2024-07-15 13:39:37,1518.54,M03587,Bills,D152_2,12.886178,77.47248,Bengaluru,UPI,TRANSFER,0,normal
U176-20240715141955-44203,U176,2024-07-15 14:19:55,751.64,M35358,Healthcare,D176_2,13.142067,80.393703,Chennai,Credit Card,REFUND,0,normal
U159-20240715152730-97727,U159,2024-07-15 15:27:30,1477.44,M78163,Restaurants,D159_1,26.857706,80.958547,Lucknow,Debit Card,PAYMENT,0,normal
U130-20240715173618-56146,U130,2024-07-15 17:36:18,659.13,M27901,Healthcare,D130,26.982634,75.807424,Jaipur,Debit Card,REFUND,0,normal
U056-20240715193507-10214,U056,2024-07-15 19:35:07,238.55,M32591,Fuel,D056,13.100129,80.158942,Chennai,Debit Card,TRANSFER,0,normal
U182-20240716020648-64879,U182,2024-07-16 02:06:48,2074.77,M07005,Restaurants,D182_2,12.962625,77.737841,Bengaluru,Debit Card,REFUND,1,UNUSUAL_TIME
U169-20240716200002-90266,U169,2024-07-16 20:00:02,189.25,M78078,Bills,D169_1,26.810627,80.997202,Lucknow,Wallet,REFUND,0,normal
U054-20240717021223-32456,U054,2024-07-17 02:12:23,346.31,M56848,Fuel,D054_1,28.661589,77.02325,Delhi,Credit Card,TOPUP,1,UNUSUAL_TIME
U103-20240717102437-57864,U103,2024-07-17 10:24:37,1142.02,M19997,Travel,D103,19.10306,72.896687,Mumbai,Debit Card,TRANSFER,0,normal
U098-20240717111936-34575,U098,2024-07-17 11:19:36,1119.22,M21708,Restaurants,D098_2,18.480128,73.690709,Pune,Wallet,REFUND,0,normal
U193-20240717122043-80448,U193,2024-07-17 12:20:43,20.0,M20540,Bills,D193,19.094884,72.959107,Mumbai,Debit Card,PAYMENT,0,normal
U028-20240717130210-24153,U028,2024-07-17 13:02:10,25.0,M24258,Taxi,D028,18.489214,73.936566,Pune,Wallet,PAYMENT,0,normal
U126-20240717132405-14454,U126,2024-07-17 13:24:05,116.73,M35985,Fuel,D126_1,13.072709,80.525806,Chennai,UPI,PAYMENT,0,normal
U198-20240717162413-90862,U198,2024-07-17 16:24:13,547.16,M23322,Entertainment,D198_2,18.449824,73.882374,Pune,UPI,TOPUP,0,normal
U151-20240717165205-50920,U151,2024-07-17 16:52:05,774.96,M78365,Bills,D151_1,12.918258,74.918277,Mangalore,UPI,TRANSFER,0,normal
U143-20240717200913-68795,U143,2024-07-17 20:09:13,844.23,M19203,Healthcare,D143,19.065535,72.854752,Mumbai,UPI,TRANSFER,0,normal
U036-20240717202032-95782,U036,2024-07-17 20:20:32,1011.58,M33213,Travel,D036_3,12.991473,80.32982,Chennai,Credit Card,REFUND,0,normal
U097-20240718091231-30603,U097,2024-07-18 09:12:31,430.59,M61090,Electricity,D097_1,9.839258,76.269767,Kochi,Credit Card,TOPUP,0,normal
U146-20240718142242-60422,U146,2024-07-18 14:22:42,362.25,M33793,Travel,D146_1,13.066074,80.313224,Chennai,Debit Card,PAYMENT,0,normal
U182-20240718155528-30392,U182,2024-07-18 15:55:28,1403.81,M07818,Restaurants,D182_1,13.045708,77.736054,Bengaluru,Credit Card,TOPUP,0,normal
U060-20240718160934-48291,U060,2024-07-18 16:09:34,178.84,M25667,Fuel,D060_3,26.960822,75.605884,Jaipur,UPI,TOPUP,0,normal
U143-20240718165557-27239,U143,2024-07-18 16:55:57,1182.72,M19933,Fuel,D143_1,19.083479,72.909806,Mumbai,Wallet,REFUND,0,normal
U143-20240718184311-37534,U143,2024-07-18 18:43:11,1637.59,M19394,Shopping,D143_1,19.056485,72.882945,Mumbai,Credit Card,PAYMENT,0,normal
U181-20240719084300-38172,U181,2024-07-19 08:43:00,1289.76,M77419,Restaurants,D181_1,12.893591,74.84829,Mangalore,Debit Card,REFUND,0,normal
U146-20240719094321-34786,U146,2024-07-19 09:43:21,304.37,M33699,Groceries,D146_1,13.032404,80.337469,Chennai,Debit Card,REFUND,0,normal
U068-20240719114800-33511,U068,2024-07-19 11:48:00,899.48,M24305,Electricity,D068,18.509542,73.920934,Pune,Debit Card,REFUND,0,normal
U058-20240719122118-79468,U058,2024-07-19 12:21:18,1032.48,M23758,Restaurants,D058,18.490022,73.885805,Pune,UPI,TOPUP,0,normal
U065-20240719145428-51468,U065,2024-07-19 14:54:28,1058.42,M57631,Electricity,D065_2,17.365059,78.398081,Hyderabad,Debit Card,TRANSFER,0,normal
U120-20240719152942-54587,U120,2024-07-19 15:29:42,1404.9,M25326,Bills,D120,26.789947,75.742614,Jaipur,Debit Card,PAYMENT,0,normal
U069-20240719180649-33785,U069,2024-07-19 18:06:49,478.5,M77205,Groceries,D069_1,26.803596,80.916948,Lucknow,Wallet,TRANSFER,0,normal
U181-20240720132556-19934,U181,2024-07-20 13:25:56,5380.38,M76389,Fuel,D181_1,12.893355,74.745542,Mangalore,UPI,TOPUP,1,HIGH_AMOUNT
U118-20240720140817-28128,U118,2024-07-20 14:08:17,189.52,M24011,Electricity,D118,18.482051,73.919091,Pune,Debit Card,REFUND,0,normal
U176-20240720144240-92273,U176,2024-07-20 14:42:40,1029.6,M35190,Electricity,D176,13.13578,80.383194,Chennai,Wallet,TRANSFER,0,normal
U048-20240720173925-24824,U048,2024-07-20 17:39:25,3609.5,M24649,Healthcare,D048_2,18.447202,74.017672,Pune,Credit Card,REFUND,0,normal
U158-20240721105827-23244,U158,2024-07-21 10:58:27,2490.89,M25783,Education,D158_1,18.581013,73.997281,Pune,Debit Card,TRANSFER,0,normal
U021-20240721113238-74524,U021,2024-07-21 11:32:38,1064.9,M77101,Taxi,D021,12.837362,74.872699,Mangalore,Wallet,TOPUP,0,normal
U161-20240721140622-94735,U161,2024-07-21 14:06:22,601.28,M78961,Entertainment,D161_1,12.94259,74.953507,Mangalore,Wallet,REFUND,0,normal
U125-20240721191410-61067,U125,2024-07-21 19:14:10,2141.79,M58389,Healthcare,D125,17.325,78.513913,Hyderabad,UPI,REFUND,0,normal
U061-20240721203329-23776,U061,2024-07-21 20:33:29,309.09,M77296,Shopping,D061,12.824645,74.904931,Mangalore,Wallet,REFUND,0,normal
U015-20240722105753-55572,U015,2024-07-22 10:57:53,2243.17,M57037,Fuel,D015_2,17.304926,78.398786,Hyderabad,Credit Card,TRANSFER,0,normal
U120-20240722131614-88590,U120,2024-07-22 13:16:14,1834.68,M25395,Fuel,D120_3,26.789286,75.750255,Jaipur,UPI,PAYMENT,0,normal
U055-20240722141918-97099,U055,2024-07-22 14:19:18,662.23,M56899,Entertainment,D055,17.318717,78.371141,Hyderabad,Debit Card,TOPUP,0,normal
U137-20240722154350-65777,U137,2024-07-22 15:43:50,586.64,M61188,Shopping,D137_1,9.939877,76.178875,Kochi,Debit Card,TRANSFER,0,normal
U159-20240722165905-76141,U159,2024-07-22 16:59:05,2484.25,M77968,Travel,D159_1,26.844743,80.95201,Lucknow,Debit Card,REFUND,0,normal
U062-20240722195300-12919,U062,2024-07-22 19:53:00,991.87,M05852,Shopping,D062,13.011931,77.573237,Bengaluru,Wallet,PAYMENT,0,normal
U060-20240722201803-89668,U060,2024-07-22 20:18:03,270.31,M26143,Fuel,D060,26.964449,75.6499,Jaipur,Credit Card,REFUND,0,normal
U176-20240722202436-94758,U176,2024-07-22 20:24:36,1275.46,M35243,Restaurants,D176_1,13.172419,80.351918,Chennai,Wallet,REFUND,0,normal
U195-20240722203413-70364,U195,2024-07-22 20:34:13,3412.95,M60454,Entertainment,D195_3,17.571671,78.473709,Hyderabad,Debit Card,REFUND,0,normal
U151-20240723093337-81818,U151,2024-07-23 09:33:37,450.54,M78191,Restaurants,D151,12.872138,74.946947,Mangalore,Credit Card,PAYMENT,0,normal
U133-20240723124459-11236,U133,2024-07-23 12:44:59,338.22,M18924,Taxi,D133_1,19.067975,72.824383,Mumbai,UPI,TOPUP,0,normal
U122-20240723183607-99827,U122,2024-07-23 18:36:07,243.13,M04005,Healthcare,D122,12.827805,77.57272,Bengaluru,UPI,TRANSFER,0,normal
U153-20240724100411-91725,U153,2024-07-24 10:04:11,410.47,M19383,Bills,D153_2,19.181064,72.757248,Mumbai,Wallet,PAYMENT,0,normal
U103-20240724111321-68545,U103,2024-07-24 11:13:21,1123.49,M19425,Electricity,D1103,19.079594,72.862927,Mumbai,Debit Card,PAYMENT,1,NEW_DEVICE
U142-20240724123047-69075,U142,2024-07-24 12:30:47,1256.64,M04859,Shopping,D142,12.918343,77.567588,Bengaluru,Credit Card,TRANSFER,0,normal
U011-20240724165530-70243,U011,2024-07-24 16:55:30,6648.82,M77093,Education,D011_1,12.915012,74.794246,Mangalore,Debit Card,PAYMENT,0,normal
U127-20240724190455-60991,U127,2024-07-24 19:04:55,142.52,M60398,Subscriptions,D127_1,9.848463,76.19138,Kochi,Credit Card,PAYMENT,0,normal
U188-20240724202424-14990,U188,2024-07-24 20:24:24,478.6,M23698,Shopping,D188_2,18.541215,73.828626,Pune,UPI,PAYMENT,0,normal
U191-20240724202630-39212,U191,2024-07-24 20:26:30,228.02,M77661,Taxi,D191_2,12.979416,74.786724,Mangalore,Credit Card,TOPUP,0,normal
U079-20240724225642-89816,U079,2024-07-24 22:56:42,808.27,M77859,Bills,D079_1,26.848713,80.937204,Lucknow,Wallet,TRANSFER,0,normal
U015-20240725100213-63276,U015,2024-07-25 10:02:13,923.63,M57356,Restaurants,D015_3,17.340378,78.395195,Hyderabad,Debit Card,REFUND,0,normal
U004-20240725111253-11136,U004,2024-07-25 11:12:53,2633.0,M58764,Electricity,D004,28.613366,77.262992,Delhi,Credit Card,TOPUP,0,normal
U034-20240725125404-42126,U034,2024-07-25 12:54:04,279.04,M56869,Shopping,D034,28.548593,77.138291,Delhi,Wallet,PAYMENT,0,normal
U117-20240725155255-29096,U117,2024-07-25 15:52:55,89.58,M59769,Education,D117,9.881897,76.095026,Kochi,Wallet,REFUND,0,normal
U130-20240725164840-92027,U130,2024-07-25 16:48:40,919.49,M27582,Taxi,D130_1,26.984931,75.773247,Jaipur,Wallet,TOPUP,0,normal
U125-20240725174653-30207,U125,2024-07-25 17:46:53,2281.61,M58896,Fuel,D125_1,17.342202,78.547412,Hyderabad,Credit Card,REFUND,0,normal
U083-20240725210517-10107,U083,2024-07-25 21:05:17,2813.53,M19012,Shopping,D083_1,19.069363,72.83187,Mumbai,Wallet,PAYMENT,1,HIGH_AMOUNT
U097-20240726115131-62545,U097,2024-07-26 11:51:31,268.53,M61289,Taxi,D097,9.852981,76.275899,Kochi,UPI,TRANSFER,0,normal
U156-20240726132928-22802,U156,2024-07-26 13:29:28,1906.3,M33807,Subscriptions,D156,13.124928,80.255768,Chennai,Wallet,TRANSFER,0,normal
U137-20240726171144-22878,U137,2024-07-26 17:11:44,513.68,M61782,Shopping,D137,10.005914,76.172316,Kochi,Debit Card,TOPUP,0,normal
U119-20240726190117-81276,U119,2024-07-26 19:01:17,443.49,M78996,Electricity,D119,26.867317,81.032306,Lucknow,UPI,TRANSFER,0,normal
U016-20240726202338-50719,U016,2024-07-26 20:23:38,168.39,M34269,Fuel,D016,13.137059,80.28982,Chennai,Wallet,REFUND,0,normal
U109-20240726224949-34687,U109,2024-07-26 22:49:49,1812.93,M76943,Shopping,D109,26.7982,80.896058,Lucknow,Wallet,PAYMENT,0,normal
U101-20240727180042-67059,U101,2024-07-27 18:00:42,833.79,M76968,Bills,D101_1,12.927274,74.769567,Mangalore,Debit Card,TOPUP,0,normal
U142-20240727183602-52593,U142,2024-07-27 18:36:02,1481.24,M04105,Electricity,D142_1,12.817457,77.593049,Bengaluru,UPI,TRANSFER,0,normal
U032-20240727200819-49165,U032,2024-07-27 20:08:19,347.91,M04855,Fuel,D032_2,12.925019,77.560483,Bengaluru,UPI,TRANSFER,0,normal
U167-20240727210538-26544,U167,2024-07-27 21:05:38,2915.96,M63040,Shopping,D167_2,10.049006,76.254954,Kochi,Debit Card,REFUND,0,normal
U093-20240727210718-83164,U093,2024-07-27 21:07:18,917.62,M19671,Taxi,D093_1,19.111207,72.855914,Mumbai,UPI,TOPUP,0,normal
U113-20240727221309-47386,U113,2024-07-27 22:13:09,838.42,M19734,Restaurants,D113_1,19.092657,72.880726,Mumbai,Credit Card,TRANSFER,0,normal
U153-20240728102908-72248,U153,2024-07-28 10:29:08,260.61,M19966,Restaurants,D153_3,19.193064,72.803518,Mumbai,Credit Card,REFUND,0,normal
U075-20240728114413-45564,U075,2024-07-28 11:44:13,3113.14,M58176,Restaurants,D075_3,17.385624,78.431947,Hyderabad,Debit Card,PAYMENT,0,normal
U176-20240728122606-51782,U176,2024-07-28 12:26:06,1575.32,M34750,Electricity,D176,13.115783,80.359221,Chennai,UPI,PAYMENT,0,normal
U020-20240728132801-39870,U020,2024-07-28 13:28:01,144.67,M27424,Taxi,D020_2,26.850206,75.892167,Jaipur,UPI,TOPUP,0,normal
U103-20240728142324-17817,U103,2024-07-28 14:23:24,1477.12,M20071,Education,D103,19.10123,72.905851,Mumbai,Wallet,TOPUP,0,normal
U182-20240728171001-19851,U182,2024-07-28 17:10:01,2063.39,M06713,Subscriptions,D182,12.965297,77.706011,Bengaluru,Debit Card,PAYMENT,0,normal
U168-20240728184615-43538,U168,2024-07-28 18:46:15,495.33,M22728,Healthcare,D168,18.438459,73.834363,Pune,Credit Card,REFUND,0,normal
U173-20240728220720-79368,U173,2024-07-28 22:07:20,435.32,M20486,Travel,D173_1,19.092153,72.956405,Mumbai,Debit Card,TRANSFER,0,normal
